油站名称,油站编码,油品名称,罐号,油品编码,日期,历史销量,当天温度,当天油价,节假日,当时天气
岷江红光,MD27,0号 车用柴油(Ⅵ),1,300863,2023/4/24,4007,19,8490.3,工作日,晴
岷江红光,MD27,92号 车用汽油(ⅥB),2,300874,2023/4/24,6675,19,9079.1,工作日,晴
岷江红光,MD27,95号 车用汽油(ⅥB),3,300873,2023/4/24,4346,19,9348.13,工作日,晴
岷江红光,MD27,92号 车用汽油(ⅥB),4,300874,2023/4/24,2422,19,9079.1,工作日,晴
川主寺东北,MD28,0号 车用柴油(Ⅵ),1,300863,2023/4/24,13722,17.5,8490.3,工作日,阴
川主寺东北,MD28,92号 车用汽油(ⅥB),2,300874,2023/4/24,2314,17.5,9079.1,工作日,阴
川主寺东北,MD28,92号 车用汽油(ⅥB),3,300874,2023/4/24,1814,17.5,9079.1,工作日,阴
川主寺东北,MD28,95号 车用汽油(ⅥB),4,300873,2023/4/24,1517,17.5,9348.13,工作日,阴
岷江班佑,MD29,0号 车用柴油(Ⅵ),1,300863,2023/4/24,3516,25.9,8490.3,工作日,阴
岷江班佑,MD29,92号 车用汽油(ⅥB),2,300874,2023/4/24,406,25.9,9079.1,工作日,阴
岷江班佑,MD29,95号 车用汽油(ⅥB),3,300873,2023/4/24,865,25.9,9348.13,工作日,阴
岷江班佑,MD29,92号 车用汽油(ⅥB),4,300874,2023/4/24,2023,25.9,9079.1,工作日,阴
岷江花湖,MD2A,0号 车用柴油(Ⅵ),1,300863,2023/4/24,6268,20.8,8490.3,工作日,晴
岷江花湖,MD2A,92号 车用汽油(ⅥB),2,300874,2023/4/24,9018,20.8,9079.1,工作日,晴
岷江花湖,MD2A,95号 车用汽油(ⅥB),3,300873,2023/4/24,1787,20.8,9348.13,工作日,晴
岷江花湖,MD2A,0号 车用柴油(Ⅵ),4,300863,2023/4/24,4992,20.8,8490.3,工作日,晴
查理寺加油站,MD2B,92号 车用汽油(ⅥB),1,300874,2023/4/24,2522,24.4,9079.1,工作日,晴
查理寺加油站,MD2B,0号 车用柴油(Ⅵ),2,300863,2023/4/24,579,24.4,8490.3,工作日,晴
查理寺加油站,MD2B,95号 车用汽油(ⅥB),4,300873,2023/4/24,464,24.4,9348.13,工作日,晴
岷江沟口,MD40,92号 车用汽油(ⅥB),1,300874,2023/4/24,2614,24.1,9079.1,工作日,阴
岷江沟口,MD40,95号 车用汽油(ⅥB),2,300873,2023/4/24,2031,24.1,9348.13,工作日,阴
岷江沟口,MD40,92号 车用汽油(ⅥB),3,300874,2023/4/24,4115,24.1,9079.1,工作日,阴
岷江沟口,MD40,0号 车用柴油(Ⅵ),4,300863,2023/4/24,1048,24.1,8490.3,工作日,阴
岷江沟口,MD40,0号 车用柴油(Ⅵ),5,300863,2023/4/24,2497,24.1,8490.3,工作日,阴
岷江机场,MD41,95号 车用汽油(ⅥB),1,300873,2023/4/24,1925,23.8,9348.13,工作日,阴
岷江机场,MD41,92号 车用汽油(ⅥB),2,300874,2023/4/24,3966,23.8,9079.1,工作日,阴
岷江机场,MD41,0号 车用柴油(Ⅵ),3,300863,2023/4/24,4340,23.8,8490.3,工作日,阴
岷江机场,MD41,92号 车用汽油(ⅥB),4,300874,2023/4/24,1657,23.8,9079.1,工作日,阴
岷江安乐,MD42,95号 车用汽油(ⅥB),1,300873,2023/4/24,1808,22.3,9348.13,工作日,阴
岷江安乐,MD42,92号 车用汽油(ⅥB),2,300874,2023/4/24,3745,22.3,9079.1,工作日,阴
岷江安乐,MD42,92号 车用汽油(ⅥB),3,300874,2023/4/24,1045,22.3,9079.1,工作日,阴
岷江安乐,MD42,92号 车用汽油(ⅥB),4,300874,2023/4/24,2050,22.3,9079.1,工作日,阴
岷江安乐,MD42,0号 车用柴油(Ⅵ),6,300863,2023/4/24,2135,22.3,8490.3,工作日,阴
岷江松潘,MD43,0号 车用柴油(Ⅵ),1,300863,2023/4/24,10879,16,8490.3,工作日,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),2,300874,2023/4/24,8626,16,9079.1,工作日,晴
岷江松潘,MD43,95号 车用汽油(ⅥB),3,300873,2023/4/24,6031,16,9348.13,工作日,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),4,300874,2023/4/24,6126,16,9079.1,工作日,晴
岷江漳扎,MD44,0号 车用柴油(Ⅵ),1,300863,2023/4/24,3202,21.1,8490.3,工作日,阴
岷江漳扎,MD44,92号 车用汽油(ⅥB),2,300874,2023/4/24,5060,21.1,9079.1,工作日,阴
岷江漳扎,MD44,95号 车用汽油(ⅥB),3,300873,2023/4/24,2433,21.1,9348.13,工作日,阴
岷江漳扎,MD44,92号 车用汽油(ⅥB),4,300874,2023/4/24,1034,21.1,9079.1,工作日,阴
岷江双河,MD46,0号 车用柴油(Ⅵ),1,300863,2023/4/24,5393,17.1,8490.3,工作日,阴
岷江双河,MD46,0号 车用柴油(Ⅵ),2,300863,2023/4/24,1598,17.1,8490.3,工作日,阴
岷江双河,MD46,95号 车用汽油(ⅥB),3,300873,2023/4/24,1297,17.1,9348.13,工作日,阴
岷江双河,MD46,92号 车用汽油(ⅥB),4,300874,2023/4/24,3962,17.1,9079.1,工作日,阴
岷江长征,MD47,0号 车用柴油(Ⅵ),1,300863,2023/4/24,2831,25.2,8490.3,工作日,阴
岷江长征,MD47,92号 车用汽油(ⅥB),2,300874,2023/4/24,1900,25.2,9079.1,工作日,阴
岷江长征,MD47,95号 车用汽油(ⅥB),3,300873,2023/4/24,1228,25.2,9348.13,工作日,阴
岷江长征,MD47,92号 车用汽油(ⅥB),4,300874,2023/4/24,586,25.2,9079.1,工作日,阴
岷江黄龙景区,MD48,95号 车用汽油(ⅥB),1,300873,2023/4/24,531,16.6,9348.13,工作日,晴
岷江黄龙景区,MD48,0号 车用柴油(Ⅵ),2,300863,2023/4/24,4996,16.6,8490.3,工作日,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),3,300874,2023/4/24,605,16.6,9079.1,工作日,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),4,300874,2023/4/24,1428,16.6,9079.1,工作日,晴
岷江黑河,MD49,0号 车用柴油(Ⅵ),1,300863,2023/4/24,231,19.2,8490.3,工作日,阴
岷江黑河,MD49,0号 车用柴油(Ⅵ),2,300863,2023/4/24,3020,19.2,8490.3,工作日,阴
岷江黑河,MD49,92号 车用汽油(ⅥB),3,300874,2023/4/24,1580,19.2,9079.1,工作日,阴
岷江黑河,MD49,95号 车用汽油(ⅥB),4,300873,2023/4/24,93,19.2,9348.13,工作日,阴
岷江马尔康,MD60,0号 车用柴油(Ⅵ),1,300863,2023/4/24,5721,18.8,8490.3,工作日,阴
岷江马尔康,MD60,95号 车用汽油(ⅥB),2,300873,2023/4/24,7813,18.8,9348.13,工作日,阴
岷江马尔康,MD60,92号 车用汽油(ⅥB),4,300874,2023/4/24,7928,18.8,9079.1,工作日,阴
岷江四姑娘山,MD63,0号 车用柴油(Ⅵ),2,300863,2023/4/24,2831,24.6,8490.3,工作日,晴
岷江四姑娘山,MD63,95号 车用汽油(ⅥB),3,300873,2023/4/24,1888,24.6,9348.13,工作日,晴
岷江四姑娘山,MD63,92号 车用汽油(ⅥB),4,300874,2023/4/24,3964,24.6,9079.1,工作日,晴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),1,300863,2023/4/24,1114,18.9,8490.3,工作日,阴
岷江观音桥,MD64,95号 车用汽油(ⅥB),2,300873,2023/4/24,1400,18.9,9348.13,工作日,阴
岷江观音桥,MD64,92号 车用汽油(ⅥB),3,300874,2023/4/24,6258,18.9,9079.1,工作日,阴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),4,300863,2023/4/24,1479,18.9,8490.3,工作日,阴
岷江金川,MD65,95号 车用汽油(ⅥB),1,300873,2023/4/24,1661,16.5,9348.13,工作日,阴
岷江金川,MD65,92号 车用汽油(ⅥB),2,300874,2023/4/24,2924,16.5,9079.1,工作日,阴
岷江金川,MD65,0号 车用柴油(Ⅵ),3,300863,2023/4/24,1013,16.5,8490.3,工作日,阴
岷江壤塘,MD66,0号 车用柴油(Ⅵ),1,300863,2023/4/24,9568,21,8490.3,工作日,阴
岷江壤塘,MD66,95号 车用汽油(ⅥB),2,300873,2023/4/24,2258,21,9348.13,工作日,阴
岷江壤塘,MD66,92号 车用汽油(ⅥB),3,300874,2023/4/24,4733,21,9079.1,工作日,阴
岷江壤塘,MD66,92号 车用汽油(ⅥB),4,300874,2023/4/24,4496,21,9079.1,工作日,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),1,300863,2023/4/24,3285,22.6,8490.3,工作日,阴
岷江朱家河坝,MD68,92号 车用汽油(ⅥB),2,300874,2023/4/24,9270,22.6,9079.1,工作日,阴
岷江朱家河坝,MD68,95号 车用汽油(ⅥB),3,300873,2023/4/24,2576,22.6,9348.13,工作日,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),4,300863,2023/4/24,6914,22.6,8490.3,工作日,阴
金哈达,MD6B,0号 车用柴油(Ⅵ),1,300863,2023/4/24,3193,16.6,8490.3,工作日,阴
金哈达,MD6B,0号 车用柴油(Ⅵ),2,300863,2023/4/24,1107,16.6,8490.3,工作日,阴
金哈达,MD6B,92号 车用汽油(ⅥB),3,300874,2023/4/24,1305,16.6,9079.1,工作日,阴
金哈达,MD6B,95号 车用汽油(ⅥB),4,300873,2023/4/24,472,16.6,9348.13,工作日,阴
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),1,300863,2023/4/24,1019,20.1,8490.3,工作日,阴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),2,300874,2023/4/24,1641,20.1,9079.1,工作日,阴
新四姑娘山,MD6E,95号 车用汽油(ⅥB),3,300873,2023/4/24,2895,20.1,9348.13,工作日,阴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),4,300874,2023/4/24,2203,20.1,9079.1,工作日,阴
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),5,300863,2023/4/24,678,20.1,8490.3,工作日,阴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),1,300863,2023/4/24,1209,19.2,8490.3,工作日,晴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),2,300863,2023/4/24,11044,19.2,8490.3,工作日,晴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),3,300874,2023/4/24,12461,19.2,9079.1,工作日,晴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),4,300874,2023/4/24,0,19.2,9079.1,工作日,晴
马尔康俄而雅,MD6F,95号 车用汽油(ⅥB),5,300873,2023/4/24,7164,19.2,9348.13,工作日,晴
岷江千禧,MD80,0号 车用柴油(Ⅵ),1,300863,2023/4/24,4194,20.1,8490.3,工作日,晴
岷江千禧,MD80,92号 车用汽油(ⅥB),2,300874,2023/4/24,3125,20.1,9079.1,工作日,晴
岷江千禧,MD80,95号 车用汽油(ⅥB),3,300873,2023/4/24,3012,20.1,9348.13,工作日,晴
岷江千禧,MD80,92号 车用汽油(ⅥB),4,300874,2023/4/24,3214,20.1,9079.1,工作日,晴
岷江万里,MD82,95号 车用汽油(ⅥB),2,300873,2023/4/24,1697,22,9348.13,工作日,阴
岷江万里,MD82,92号 车用汽油(ⅥB),3,300874,2023/4/24,4306,22,9079.1,工作日,阴
岷江万里,MD82,0号 车用柴油(Ⅵ),4,300863,2023/4/24,724,22,8490.3,工作日,阴
岷江金山,MD83,92号 车用汽油(ⅥB),1,300874,2023/4/24,1600,17.2,9079.1,工作日,阴
岷江金山,MD83,95号 车用汽油(ⅥB),2,300873,2023/4/24,331,17.2,9348.13,工作日,阴
岷江金山,MD83,0号 车用柴油(Ⅵ),3,300863,2023/4/24,251,17.2,8490.3,工作日,阴
岷江兴桥,MD84,0号 车用柴油(Ⅵ),1,300863,2023/4/24,938,23.2,8490.3,工作日,晴
岷江兴桥,MD84,92号 车用汽油(ⅥB),2,300874,2023/4/24,820,23.2,9079.1,工作日,晴
岷江兴桥,MD84,95号 车用汽油(ⅥB),3,300873,2023/4/24,416,23.2,9348.13,工作日,晴
