,历史销量,当天温度,当天油价,节假日,当时天气,item_id,sin_day,cos_day,sin_month,cos_month,year,reindexed_id
1161,11177.0,37.3,9600.4,工作日,中雨,MD0C_300874,0.406736643,0.913545458,1.22e-16,-1.0,2023,21
1162,9504.0,35.5,9600.4,工作日,晴,MD0C_300874,0.207911691,0.978147601,1.22e-16,-1.0,2023,21
1163,12207.0,25.1,9061.73,工作日,晴,MD0C_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,21
1164,10059.0,30.8,9061.73,工作日,阴,MD0C_300874,-1.13e-15,1.0,0.5,-0.866025404,2023,21
1165,10544.0,24.3,9061.73,工作日,晴,MD0C_300874,-0.207911691,0.978147601,0.5,-0.866025404,2023,21
1166,10140.0,20.6,9061.73,周末,小雨,MD0C_300874,-0.406736643,0.913545458,0.5,-0.866025404,2023,21
1167,10597.0,29.3,9061.73,周末,阴,MD0C_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,21
1168,9903.0,24.5,9061.73,工作日,小雨,MD0C_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,21
1169,9463.0,24.5,9061.73,工作日,晴,MD0C_300874,-0.866025404,0.5,0.5,-0.866025404,2023,21
1170,10465.0,29.8,9061.73,工作日,小雨,MD0C_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,21
1171,10953.0,31.4,9061.73,工作日,晴,MD0C_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,21
1172,12506.0,29.2,9061.73,工作日,阴,MD0C_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,21
1173,13025.0,29.0,9061.73,周末,小雨,MD0C_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,21
1174,11471.0,22.1,9061.73,周末,阴,MD0C_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,21
1175,11441.0,26.3,9061.73,工作日,阴,MD0C_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,21
1176,11332.0,28.8,9061.73,工作日,晴,MD0C_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,21
1177,9096.0,31.3,9061.73,工作日,阴,MD0C_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,21
1178,10450.0,25.9,9061.73,工作日,晴,MD0C_300874,-0.207911691,-0.978147601,0.5,-0.866025404,2023,21
1179,11941.0,28.7,9061.73,工作日,小雨,MD0C_300874,5.67e-16,-1.0,0.5,-0.866025404,2023,21
1180,10416.0,31.9,9061.73,周末,阴,MD0C_300874,0.207911691,-0.978147601,0.5,-0.866025404,2023,21
1181,11078.0,23.2,9061.73,周末,阴,MD0C_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,21
1182,9548.0,23.1,9061.73,工作日,阴,MD0C_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,21
1183,10319.0,29.4,9061.73,工作日,小雨,MD0C_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,21
1184,9538.0,26.9,9061.73,工作日,晴,MD0C_300874,0.866025404,-0.5,0.5,-0.866025404,2023,21
1185,9730.0,29.5,9061.73,工作日,晴,MD0C_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,21
1186,10000.0,23.5,9061.73,工作日,小雨,MD0C_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,21
1187,10343.0,26.3,9061.73,周末,小雨,MD0C_300874,0.994521895,0.104528463,0.5,-0.866025404,2023,21
1188,8576.0,31.7,9853.37,工作日,小雨,MD0D_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,22
1189,8126.0,31.7,9853.37,工作日,小雨,MD0D_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,22
1190,8679.0,28.6,9853.37,工作日,阴,MD0D_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,22
1191,7411.0,37.1,9853.37,工作日,中雨,MD0D_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,22
1192,8371.0,32.1,9853.37,工作日,晴,MD0D_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,22
1193,11651.0,28.5,9853.37,工作日,小雨,MD0D_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,22
1194,9407.0,31.9,9853.37,端午,阴,MD0D_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,22
1195,8480.0,35.9,9853.37,端午,晴,MD0D_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,22
1196,10893.0,31.8,9853.37,端午,中雨,MD0D_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,22
1197,13351.0,38.5,9853.37,工作日,阴,MD0D_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,22
1198,9052.0,38.3,9853.37,工作日,中雨,MD0D_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,22
1199,8727.0,33.8,9853.37,工作日,晴,MD0D_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,22
1200,8424.0,34.2,9853.37,周末,中雨,MD0D_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,22
1201,8732.0,28.9,9853.37,周末,中雨,MD0D_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,22
1202,9927.0,28.4,9325.83,周末,阴,MD0D_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,22
1203,7781.0,25.6,9325.83,工作日,阴,MD0D_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,22
1204,7868.0,30.4,9325.83,工作日,小雨,MD0D_300873,-0.866025404,0.5,0.5,-0.866025404,2023,22
1205,7789.0,29.1,9325.83,工作日,晴,MD0D_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,22
1206,7980.0,29.4,9325.83,工作日,晴,MD0D_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,22
1207,9648.0,29.4,9325.83,工作日,小雨,MD0D_300873,-0.994521895,-0.104528463,0.5,-0.866025404,2023,22
1208,13166.0,20.1,9325.83,周末,阴,MD0D_300873,-0.951056516,-0.309016994,0.5,-0.866025404,2023,22
1209,10767.0,31.7,9325.83,周末,小雨,MD0D_300873,-0.866025404,-0.5,0.5,-0.866025404,2023,22
1210,7685.0,23.2,9325.83,工作日,晴,MD0D_300873,-0.743144825,-0.669130606,0.5,-0.866025404,2023,22
1211,7813.0,25.3,9325.83,工作日,小雨,MD0D_300873,-0.587785252,-0.809016994,0.5,-0.866025404,2023,22
1212,6410.0,20.4,9325.83,工作日,小雨,MD0D_300873,-0.406736643,-0.913545458,0.5,-0.866025404,2023,22
1213,8390.0,23.4,9325.83,周末,晴,MD0D_300873,0.406736643,-0.913545458,0.5,-0.866025404,2023,22
1214,8354.0,30.1,9325.83,工作日,阴,MD0D_300873,0.587785252,-0.809016994,0.5,-0.866025404,2023,22
1215,11763.0,22.7,9325.83,工作日,晴,MD0D_300873,0.743144825,-0.669130606,0.5,-0.866025404,2023,22
1216,6911.0,27.5,9325.83,工作日,阴,MD0D_300873,0.866025404,-0.5,0.5,-0.866025404,2023,22
1217,7669.0,25.9,9325.83,工作日,阴,MD0D_300873,0.951056516,-0.309016994,0.5,-0.866025404,2023,22
1218,8246.0,28.9,9325.83,工作日,阴,MD0D_300873,0.994521895,-0.104528463,0.5,-0.866025404,2023,22
1219,8430.0,31.5,9325.83,周末,小雨,MD0D_300873,0.994521895,0.104528463,0.5,-0.866025404,2023,22
1220,9020.0,26.0,9325.83,工作日,阴,MD0D_300873,0.866025404,0.5,0.5,-0.866025404,2023,22
1221,11349.0,30.8,9325.83,工作日,阴,MD0D_300873,0.743144825,0.669130606,0.5,-0.866025404,2023,22
1222,10879.0,20.1,9325.83,劳动节,小雨,MD0D_300873,0.587785252,0.809016994,0.5,-0.866025404,2023,22
1223,11733.0,27.6,9325.83,劳动节,晴,MD0D_300873,0.406736643,0.913545458,0.5,-0.866025404,2023,22
1224,15672.0,24.7,9325.83,劳动节,小雨,MD0D_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,22
1225,20032.60669,16.8,9348.13,劳动节,晴,MD0D_300873,-1.13e-15,1.0,0.866025404,-0.5,2023,22
1226,12044.0,24.6,9348.13,劳动节,晴,MD0D_300873,-0.207911691,0.978147601,0.866025404,-0.5,2023,22
1227,7249.0,18.7,9348.13,工作日,阴,MD0D_300873,-0.406736643,0.913545458,0.866025404,-0.5,2023,22
1228,6990.0,20.0,9348.13,工作日,晴,MD0D_300873,-0.587785252,0.809016994,0.866025404,-0.5,2023,22
1229,7758.0,25.6,9348.13,工作日,阴,MD0D_300873,-0.743144825,0.669130606,0.866025404,-0.5,2023,22
1230,7082.0,16.2,9348.13,工作日,阴,MD0D_300873,-0.866025404,0.5,0.866025404,-0.5,2023,22
1231,7491.0,20.1,9348.13,工作日,晴,MD0D_300873,-0.994521895,0.104528463,0.866025404,-0.5,2023,22
1232,6707.0,22.3,9348.13,周末,阴,MD0D_300873,-0.994521895,-0.104528463,0.866025404,-0.5,2023,22
1233,9437.0,21.8,9348.13,工作日,晴,MD0D_300873,-0.951056516,-0.309016994,0.866025404,-0.5,2023,22
1234,5725.0,17.5,9348.13,工作日,晴,MD0D_300873,-0.866025404,-0.5,0.866025404,-0.5,2023,22
1235,6473.0,18.7,9348.13,工作日,晴,MD0D_300873,-0.743144825,-0.669130606,0.866025404,-0.5,2023,22
1236,15287.0,24.0,9348.13,工作日,晴,MD0D_300873,-0.587785252,-0.809016994,0.866025404,-0.5,2023,22
1237,15354.0,17.0,9348.13,工作日,晴,MD0D_300873,-0.406736643,-0.913545458,0.866025404,-0.5,2023,22
1238,10256.0,16.0,9348.13,周末,晴,MD0D_300873,-0.207911691,-0.978147601,0.866025404,-0.5,2023,22
1239,9282.0,23.6,9348.13,周末,晴,MD0D_300873,5.67e-16,-1.0,0.866025404,-0.5,2023,22
1240,6680.0,25.4,9348.13,工作日,晴,MD0D_300873,0.207911691,-0.978147601,0.866025404,-0.5,2023,22
1241,7985.0,25.4,9348.13,工作日,晴,MD0D_300873,0.406736643,-0.913545458,0.866025404,-0.5,2023,22
1242,8608.0,31.7,9600.4,工作日,小雨,MD0D_300874,-1.13e-15,1.0,1.22e-16,-1.0,2023,23
1243,11321.0,31.7,9600.4,工作日,小雨,MD0D_300874,-0.207911691,0.978147601,1.22e-16,-1.0,2023,23
1244,10445.0,28.6,9600.4,工作日,阴,MD0D_300874,-0.406736643,0.913545458,1.22e-16,-1.0,2023,23
1245,9486.0,37.1,9600.4,工作日,中雨,MD0D_300874,-0.587785252,0.809016994,1.22e-16,-1.0,2023,23
1246,11140.0,32.1,9600.4,工作日,晴,MD0D_300874,-0.743144825,0.669130606,1.22e-16,-1.0,2023,23
1247,11598.0,28.5,9600.4,工作日,小雨,MD0D_300874,-0.866025404,0.5,1.22e-16,-1.0,2023,23
1248,9241.0,31.9,9600.4,端午,阴,MD0D_300874,-0.951056516,0.309016994,1.22e-16,-1.0,2023,23
1249,11109.0,35.9,9600.4,端午,晴,MD0D_300874,-0.994521895,0.104528463,1.22e-16,-1.0,2023,23
1250,10671.0,31.8,9600.4,端午,中雨,MD0D_300874,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,23
1251,13542.0,38.5,9600.4,工作日,阴,MD0D_300874,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,23
1252,9537.0,38.3,9600.4,工作日,中雨,MD0D_300874,-0.866025404,-0.5,1.22e-16,-1.0,2023,23
1253,9740.0,33.8,9600.4,工作日,晴,MD0D_300874,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,23
1254,9879.0,34.2,9600.4,周末,中雨,MD0D_300874,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,23
1255,10724.0,28.9,9600.4,周末,中雨,MD0D_300874,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,23
1256,10818.0,28.4,9061.73,周末,阴,MD0D_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,23
1257,9818.0,25.6,9061.73,工作日,阴,MD0D_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,23
1258,10107.0,30.4,9061.73,工作日,小雨,MD0D_300874,-0.866025404,0.5,0.5,-0.866025404,2023,23
1259,9766.0,29.1,9061.73,工作日,晴,MD0D_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,23
1260,9403.0,29.4,9061.73,工作日,晴,MD0D_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,23
1261,9234.0,29.4,9061.73,工作日,小雨,MD0D_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,23
1262,14897.0,20.1,9061.73,周末,阴,MD0D_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,23
1263,10467.0,31.7,9061.73,周末,小雨,MD0D_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,23
1264,9913.0,23.2,9061.73,工作日,晴,MD0D_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,23
1265,9946.0,25.3,9061.73,工作日,小雨,MD0D_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,23
1266,7943.0,20.4,9061.73,工作日,小雨,MD0D_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,23
1267,10390.0,23.4,9061.73,周末,晴,MD0D_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,23
1268,9113.0,30.1,9061.73,工作日,阴,MD0D_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,23
1269,14229.0,22.7,9061.73,工作日,晴,MD0D_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,23
1270,9207.0,27.5,9061.73,工作日,阴,MD0D_300874,0.866025404,-0.5,0.5,-0.866025404,2023,23
1271,10001.0,25.9,9061.73,工作日,阴,MD0D_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,23
1272,9127.0,28.9,9061.73,工作日,阴,MD0D_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,23
1273,8377.0,31.5,9061.73,周末,小雨,MD0D_300874,0.994521895,0.104528463,0.5,-0.866025404,2023,23
1274,9720.0,26.0,9061.73,工作日,阴,MD0D_300874,0.866025404,0.5,0.5,-0.866025404,2023,23
1275,11573.0,30.8,9061.73,工作日,阴,MD0D_300874,0.743144825,0.669130606,0.5,-0.866025404,2023,23
1276,12398.0,20.1,9061.73,劳动节,小雨,MD0D_300874,0.587785252,0.809016994,0.5,-0.866025404,2023,23
1277,12906.0,27.6,9061.73,劳动节,晴,MD0D_300874,0.406736643,0.913545458,0.5,-0.866025404,2023,23
1278,17759.0,24.7,9061.73,劳动节,小雨,MD0D_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,23
1279,20869.80673,16.8,9079.1,劳动节,晴,MD0D_300874,-1.13e-15,1.0,0.866025404,-0.5,2023,23
1280,13225.0,24.6,9079.1,劳动节,晴,MD0D_300874,-0.207911691,0.978147601,0.866025404,-0.5,2023,23
1281,10724.0,18.7,9079.1,工作日,阴,MD0D_300874,-0.406736643,0.913545458,0.866025404,-0.5,2023,23
1282,8218.0,20.0,9079.1,工作日,晴,MD0D_300874,-0.587785252,0.809016994,0.866025404,-0.5,2023,23
1283,9001.0,25.6,9079.1,工作日,阴,MD0D_300874,-0.743144825,0.669130606,0.866025404,-0.5,2023,23
1284,8866.0,16.2,9079.1,工作日,阴,MD0D_300874,-0.866025404,0.5,0.866025404,-0.5,2023,23
1285,8252.0,20.1,9079.1,工作日,晴,MD0D_300874,-0.994521895,0.104528463,0.866025404,-0.5,2023,23
1286,8640.0,22.3,9079.1,周末,阴,MD0D_300874,-0.994521895,-0.104528463,0.866025404,-0.5,2023,23
1287,10820.0,21.8,9079.1,工作日,晴,MD0D_300874,-0.951056516,-0.309016994,0.866025404,-0.5,2023,23
1288,7144.0,17.5,9079.1,工作日,晴,MD0D_300874,-0.866025404,-0.5,0.866025404,-0.5,2023,23
1289,7995.0,18.7,9079.1,工作日,晴,MD0D_300874,-0.743144825,-0.669130606,0.866025404,-0.5,2023,23
1290,20180.0,24.0,9079.1,工作日,晴,MD0D_300874,-0.587785252,-0.809016994,0.866025404,-0.5,2023,23
1291,16065.0,17.0,9079.1,工作日,晴,MD0D_300874,-0.406736643,-0.913545458,0.866025404,-0.5,2023,23
1292,13205.0,16.0,9079.1,周末,晴,MD0D_300874,-0.207911691,-0.978147601,0.866025404,-0.5,2023,23
1293,12894.0,23.6,9079.1,周末,晴,MD0D_300874,5.67e-16,-1.0,0.866025404,-0.5,2023,23
1294,10966.0,25.4,9079.1,工作日,晴,MD0D_300874,0.207911691,-0.978147601,0.866025404,-0.5,2023,23
1295,9602.0,25.4,9079.1,工作日,晴,MD0D_300874,0.406736643,-0.913545458,0.866025404,-0.5,2023,23
1296,1533.0,34.4,8807.27,工作日,阴,MD0E_300863,-1.13e-15,1.0,1.22e-16,-1.0,2023,24
1297,1664.0,35.9,8807.27,工作日,晴,MD0E_300863,-0.207911691,0.978147601,1.22e-16,-1.0,2023,24
1298,1521.0,27.5,8807.27,工作日,小雨,MD0E_300863,-0.406736643,0.913545458,1.22e-16,-1.0,2023,24
1299,1479.0,31.5,8807.27,工作日,小雨,MD0E_300863,-0.587785252,0.809016994,1.22e-16,-1.0,2023,24
1300,1108.0,39.0,8807.27,工作日,阴,MD0E_300863,-0.743144825,0.669130606,1.22e-16,-1.0,2023,24
1301,1291.0,36.6,8807.27,工作日,中雨,MD0E_300863,-0.866025404,0.5,1.22e-16,-1.0,2023,24
1302,1443.0,36.7,8807.27,端午,阴,MD0E_300863,-0.951056516,0.309016994,1.22e-16,-1.0,2023,24
1303,1105.0,35.3,8807.27,端午,晴,MD0E_300863,-0.994521895,0.104528463,1.22e-16,-1.0,2023,24
1304,1809.0,28.8,8807.27,端午,阴,MD0E_300863,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,24
1305,1698.0,30.7,8807.27,工作日,中雨,MD0E_300863,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,24
1306,1223.0,36.9,8807.27,工作日,中雨,MD0E_300863,-0.866025404,-0.5,1.22e-16,-1.0,2023,24
1307,1438.0,38.9,8807.27,工作日,阴,MD0E_300863,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,24
1308,828.0,30.7,8807.27,周末,小雨,MD0E_300863,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,24
1309,1598.0,37.0,8807.27,周末,晴,MD0E_300863,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,24
1310,1608.0,30.8,8807.27,工作日,小雨,MD0E_300863,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,24
1311,1339.0,28.4,8807.27,工作日,中雨,MD0E_300863,5.67e-16,-1.0,1.22e-16,-1.0,2023,24
1312,1547.0,34.0,8807.27,工作日,晴,MD0E_300863,0.207911691,-0.978147601,1.22e-16,-1.0,2023,24
1313,2357.0,29.8,8807.27,工作日,晴,MD0E_300863,0.406736643,-0.913545458,1.22e-16,-1.0,2023,24
1314,1096.0,30.9,8807.27,工作日,小雨,MD0E_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,24
1315,1204.0,36.9,8807.27,周末,小雨,MD0E_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,24
1316,1131.0,26.9,8807.27,周末,阴,MD0E_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,24
1317,1636.0,26.8,8807.27,工作日,小雨,MD0E_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,24
1318,664.0,35.2,8807.27,工作日,小雨,MD0E_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,24
1319,1391.0,31.3,8807.27,工作日,中雨,MD0E_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,24
1320,1498.0,30.2,8807.27,工作日,阴,MD0E_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,24
1321,1246.0,37.7,8807.27,工作日,小雨,MD0E_300863,0.866025404,0.5,1.22e-16,-1.0,2023,24
1322,1279.0,26.4,8807.27,周末,中雨,MD0E_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,24
1323,1431.0,32.7,8807.27,周末,晴,MD0E_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,24
1324,641.0,33.4,8807.27,工作日,晴,MD0E_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,24
1325,1794.0,29.7,8807.27,工作日,晴,MD0E_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,24
1326,1797.0,25.5,8634.97,工作日,晴,MD0E_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,24
1327,1524.0,31.4,8634.97,工作日,晴,MD0E_300863,-1.13e-15,1.0,0.5,-0.866025404,2023,24
1328,1408.0,26.9,8634.97,工作日,阴,MD0E_300863,-0.207911691,0.978147601,0.5,-0.866025404,2023,24
1329,1819.0,22.8,8634.97,周末,阴,MD0E_300863,-0.406736643,0.913545458,0.5,-0.866025404,2023,24
1330,1465.0,28.8,8634.97,周末,小雨,MD0E_300863,-0.587785252,0.809016994,0.5,-0.866025404,2023,24
1331,1454.0,26.7,8634.97,工作日,阴,MD0E_300863,-0.743144825,0.669130606,0.5,-0.866025404,2023,24
1332,1099.0,28.1,8634.97,工作日,晴,MD0E_300863,-0.866025404,0.5,0.5,-0.866025404,2023,24
1333,1430.0,28.5,8634.97,工作日,阴,MD0E_300863,-0.951056516,0.309016994,0.5,-0.866025404,2023,24
1334,1097.0,30.3,8634.97,工作日,阴,MD0E_300863,-0.994521895,0.104528463,0.5,-0.866025404,2023,24
1335,939.0,21.7,8634.97,工作日,小雨,MD0E_300863,-0.994521895,-0.104528463,0.5,-0.866025404,2023,24
1336,890.0,29.5,8634.97,周末,晴,MD0E_300863,-0.951056516,-0.309016994,0.5,-0.866025404,2023,24
1337,1641.0,28.5,8634.97,周末,小雨,MD0E_300863,-0.866025404,-0.5,0.5,-0.866025404,2023,24
1338,1729.0,28.6,8634.97,工作日,晴,MD0E_300863,-0.743144825,-0.669130606,0.5,-0.866025404,2023,24
1339,2391.0,28.2,8634.97,工作日,晴,MD0E_300863,-0.587785252,-0.809016994,0.5,-0.866025404,2023,24
1340,1558.0,29.8,8634.97,工作日,晴,MD0E_300863,-0.406736643,-0.913545458,0.5,-0.866025404,2023,24
1341,1452.0,28.1,8634.97,工作日,晴,MD0E_300863,-0.207911691,-0.978147601,0.5,-0.866025404,2023,24
1342,2075.0,20.3,8634.97,工作日,小雨,MD0E_300863,5.67e-16,-1.0,0.5,-0.866025404,2023,24
1343,1484.0,29.6,8634.97,周末,阴,MD0E_300863,0.207911691,-0.978147601,0.5,-0.866025404,2023,24
1344,1402.0,26.4,8634.97,周末,晴,MD0E_300863,0.406736643,-0.913545458,0.5,-0.866025404,2023,24
1345,2290.0,23.9,8634.97,工作日,小雨,MD0E_300863,0.587785252,-0.809016994,0.5,-0.866025404,2023,24
1346,1498.0,25.9,8634.97,工作日,晴,MD0E_300863,0.866025404,-0.5,0.5,-0.866025404,2023,24
1347,905.0,22.8,8634.97,工作日,小雨,MD0E_300863,0.951056516,-0.309016994,0.5,-0.866025404,2023,24
1348,1248.0,26.6,8634.97,工作日,晴,MD0E_300863,0.994521895,-0.104528463,0.5,-0.866025404,2023,24
1349,1555.0,27.1,8634.97,周末,晴,MD0E_300863,0.994521895,0.104528463,0.5,-0.866025404,2023,24
1350,7644.0,34.4,9853.37,工作日,阴,MD0E_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,25
1351,7696.0,35.9,9853.37,工作日,晴,MD0E_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,25
1352,7025.0,27.5,9853.37,工作日,小雨,MD0E_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,25
1353,7450.0,31.5,9853.37,工作日,小雨,MD0E_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,25
1354,8698.0,39.0,9853.37,工作日,阴,MD0E_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,25
1355,11457.0,36.6,9853.37,工作日,中雨,MD0E_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,25
1356,11327.0,36.7,9853.37,端午,阴,MD0E_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,25
1357,10475.0,35.3,9853.37,端午,晴,MD0E_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,25
1358,8744.0,28.8,9853.37,端午,阴,MD0E_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,25
1359,9800.0,30.7,9853.37,工作日,中雨,MD0E_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,25
1360,6788.0,36.9,9853.37,工作日,中雨,MD0E_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,25
1361,9518.0,38.9,9853.37,工作日,阴,MD0E_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,25
1362,8676.0,30.7,9853.37,周末,小雨,MD0E_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,25
1363,7383.0,37.0,9853.37,周末,晴,MD0E_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,25
1364,8064.0,30.8,9853.37,工作日,小雨,MD0E_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,25
1365,7486.0,28.4,9853.37,工作日,中雨,MD0E_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,25
1366,7398.0,34.0,9853.37,工作日,晴,MD0E_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,25
1367,8737.0,29.8,9853.37,工作日,晴,MD0E_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,25
1368,7442.0,30.9,9853.37,工作日,小雨,MD0E_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,25
1369,10789.0,36.9,9853.37,周末,小雨,MD0E_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,25
1370,7599.0,26.9,9853.37,周末,阴,MD0E_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,25
1371,8207.0,26.8,9853.37,工作日,小雨,MD0E_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,25
1372,7580.0,35.2,9853.37,工作日,小雨,MD0E_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,25
1373,7764.0,31.3,9853.37,工作日,中雨,MD0E_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,25
1374,6891.0,30.2,9853.37,工作日,阴,MD0E_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,25
1375,8181.0,37.7,9853.37,工作日,小雨,MD0E_300873,0.866025404,0.5,1.22e-16,-1.0,2023,25
1376,7121.0,26.4,9853.37,周末,中雨,MD0E_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,25
1377,7445.0,32.7,9853.37,周末,晴,MD0E_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,25
1378,7319.0,33.4,9853.37,工作日,晴,MD0E_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,25
1379,7443.0,29.7,9853.37,工作日,晴,MD0E_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,25
1380,9928.0,25.5,9325.83,工作日,晴,MD0E_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,25
1381,7269.0,31.4,9325.83,工作日,晴,MD0E_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,25
1382,9416.0,26.9,9325.83,工作日,阴,MD0E_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,25
1383,7469.0,22.8,9325.83,周末,阴,MD0E_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,25
1384,6998.0,28.8,9325.83,周末,小雨,MD0E_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,25
1385,6732.0,26.7,9325.83,工作日,阴,MD0E_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,25
1386,6751.0,28.1,9325.83,工作日,晴,MD0E_300873,-0.866025404,0.5,0.5,-0.866025404,2023,25
1387,6784.0,28.5,9325.83,工作日,阴,MD0E_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,25
