,Unnamed: 0,日期,历史销量,当天温度,当天油价,节假日,当时天气,item_id,,reindexed_id,节假日_embed_0,当时天气_embed_0,节假日_embed_1,当时天气_embed_1,节假日_embed_2,当时天气_embed_2,item_id_embed_0,item_id_embed_1,item_id_embed_2
6389,6389,2023/5/26,647,0.308695652,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6347,6347,2023/4/13,650,0.013043478,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6346,6346,2023/4/12,667,0.343478261,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6361,6361,2023/4/27,679,0.065217391,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6362,6362,2023/4/28,680,0.113043478,0.629336718,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6373,6373,2023/5/10,685,0.604347826,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6337,6337,2023/4/2,695,0.382608696,0.629336718,周末,晴,MD29_300873,65,73,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.043890595,-0.058794618,0.021286357
6386,6386,2023/5/23,724,0.530434783,0.61297659,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6345,6345,2023/4/11,746,0.230434783,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6393,6393,2023/5/30,751,0.67826087,0.61297659,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6374,6374,2023/5/11,778,0.447826087,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6369,6369,2023/5/5,783,0.460869565,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6370,6370,2023/5/7,798,0.643478261,0.61297659,周末,晴,MD29_300873,65,73,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.043890595,-0.058794618,0.021286357
6385,6385,2023/5/22,803,0.252173913,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6359,6359,2023/4/25,829,0.160869565,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6371,6371,2023/5/8,838,0.2,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6387,6387,2023/5/24,851,0.643478261,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6358,6358,2023/4/24,865,0.430434783,0.629336718,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6397,6397,2023/6/5,877,0.560869565,1,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6342,6342,2023/4/7,883,0.3,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6412,6412,2023/6/20,905,0.565217391,1,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6392,6392,2023/5/29,921,0.291304348,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6375,6375,2023/5/12,937,0.308695652,0.61297659,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6355,6355,2023/4/21,948,0.256521739,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6377,6377,2023/5/14,955,0.239130435,0.61297659,周末,小雨,MD29_300873,65,73,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.043890595,-0.058794618,0.021286357
6407,6407,2023/6/15,955,0.97826087,1,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6380,6380,2023/5/17,998,0.695652174,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6351,6351,2023/4/17,1011,0.230434783,0.629336718,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6406,6406,2023/6/14,1012,0.704347826,1,工作日,中雨,MD29_300873,65,73,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.043890595,-0.058794618,0.021286357
6394,6394,2023/6/1,1015,0.517391304,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6383,6383,2023/5/20,1057,0.660869565,0.61297659,周末,阴,MD29_300873,65,73,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.043890595,-0.058794618,0.021286357
6399,6399,2023/6/7,1058,0.517391304,1,工作日,中雨,MD29_300873,65,73,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.043890595,-0.058794618,0.021286357
6395,6395,2023/6/3,1059,0.617391304,1,周末,晴,MD29_300873,65,73,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.043890595,-0.058794618,0.021286357
6384,6384,2023/5/21,1064,0.356521739,0.61297659,周末,小雨,MD29_300873,65,73,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.043890595,-0.058794618,0.021286357
6405,6405,2023/6/13,1116,0.930434783,1,工作日,中雨,MD29_300873,65,73,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.043890595,-0.058794618,0.021286357
6396,6396,2023/6/4,1122,0.839130435,1,周末,晴,MD29_300873,65,73,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.043890595,-0.058794618,0.021286357
6378,6378,2023/5/15,1143,0.639130435,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6363,6363,2023/4/29,1144,0.291304348,0.629336718,劳动节,晴,MD29_300873,65,73,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.043890595,-0.058794618,0.021286357
6404,6404,2023/6/12,1146,0.643478261,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6400,6400,2023/6/8,1180,0.547826087,1,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
1948,1948,2023/4/4,1183,0.017391304,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
6413,6413,2023/6/21,1195,0.643478261,1,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6368,6368,2023/5/4,1289,0.17826087,0.61297659,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6401,6401,2023/6/9,1337,0.795652174,1,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6382,6382,2023/5/19,1338,0.695652174,0.61297659,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6418,6418,2023/6/26,1341,0.656521739,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6408,6408,2023/6/16,1353,0.882608696,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6402,6402,2023/6/10,1376,0.769565217,1,周末,小雨,MD29_300873,65,73,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.043890595,-0.058794618,0.021286357
6403,6403,2023/6/11,1390,0.595652174,1,周末,阴,MD29_300873,65,73,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.043890595,-0.058794618,0.021286357
6409,6409,2023/6/17,1407,0.552173913,1,周末,中雨,MD29_300873,65,73,0.11682984,0.27830893,-0.119455874,-0.14739233,-0.08843416,-0.49761134,0.043890595,-0.058794618,0.021286357
6421,6421,2023/6/29,1579,0.513043478,1,工作日,中雨,MD29_300873,65,73,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.043890595,-0.058794618,0.021286357
6411,6411,2023/6/19,1679,0.865217391,1,工作日,小雨,MD29_300873,65,73,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.043890595,-0.058794618,0.021286357
6419,6419,2023/6/27,1818,0.469565217,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6410,6410,2023/6/18,1977,0.586956522,1,周末,阴,MD29_300873,65,73,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.043890595,-0.058794618,0.021286357
6367,6367,2023/5/3,2067,0.4,0.61297659,劳动节,阴,MD29_300873,65,73,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.043890595,-0.058794618,0.021286357
6414,6414,2023/6/22,2172,0.743478261,1,端午,小雨,MD29_300873,65,73,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,0.043890595,-0.058794618,0.021286357
6422,6422,2023/6/30,2257,0.97826087,1,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6420,6420,2023/6/28,2302,0.852173913,1,工作日,晴,MD29_300873,65,73,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.043890595,-0.058794618,0.021286357
6417,6417,2023/6/25,2314,0.72173913,1,工作日,阴,MD29_300873,65,73,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.043890595,-0.058794618,0.021286357
6365,6365,2023/5/1,2439,0.634782609,0.61297659,劳动节,阴,MD29_300873,65,73,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.043890595,-0.058794618,0.021286357
6415,6415,2023/6/23,2536,0.434782609,1,端午,阴,MD29_300873,65,73,0.27282408,-0.3706413,0.44870573,0.35200953,-0.10796219,-0.17355454,0.043890595,-0.058794618,0.021286357
6364,6364,2023/4/30,2797,0.113043478,0.629336718,劳动节,晴,MD29_300873,65,73,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.043890595,-0.058794618,0.021286357
6366,6366,2023/5/2,3328,0.660869565,0.61297659,劳动节,晴,MD29_300873,65,73,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.043890595,-0.058794618,0.021286357
6416,6416,2023/6/24,5478,0.839130435,1,端午,小雨,MD29_300873,65,73,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,0.043890595,-0.058794618,0.021286357
1964,1964,2023/4/20,5725,0.065217391,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1986,1986,2023/5/17,6410,0.191304348,0.61297659,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
1963,1963,2023/4/19,6473,0.117391304,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1958,1958,2023/4/14,6680,0.408695652,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1966,1966,2023/4/22,6707,0.273913043,0.629336718,周末,阴,MD0D_300873,65,22,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.022869922,0.009537265,0.109565414
1956,1956,2023/4/12,6749,0.252173913,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1982,1982,2023/5/10,6911,0.5,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1970,1970,2023/4/27,6990,0.173913043,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1968,1968,2023/4/25,7082,0.008695652,0.629336718,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1971,1971,2023/4/28,7249,0.117391304,0.629336718,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
2007,2007,2023/6/27,7411,0.917391304,1,工作日,中雨,MD0D_300873,65,22,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.022869922,0.009537265,0.109565414
1967,1967,2023/4/23,7491,0.17826087,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1945,1945,2023/4/1,7660,0.230434783,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1981,1981,2023/5/9,7669,0.430434783,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1988,1988,2023/5/19,7685,0.313043478,0.61297659,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1951,1951,2023/4/7,7753,0.326086957,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1969,1969,2023/4/26,7758,0.417391304,0.629336718,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1995,1995,2023/5/26,7781,0.417391304,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1993,1993,2023/5/24,7789,0.569565217,0.61297659,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1987,1987,2023/5/18,7813,0.404347826,0.61297659,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
1994,1994,2023/5/25,7868,0.626086957,0.61297659,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
1992,1992,2023/5/23,7980,0.582608696,0.61297659,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1957,1957,2023/4/13,7985,0.408695652,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
2009,2009,2023/6/29,8126,0.682608696,1,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
1980,1980,2023/5/8,8246,0.560869565,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1984,1984,2023/5/12,8354,0.613043478,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
2006,2006,2023/6/26,8371,0.7,1,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1985,1985,2023/5/13,8390,0.32173913,0.61297659,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1998,1998,2023/6/18,8424,0.791304348,1,周末,中雨,MD0D_300873,65,22,0.11682984,0.27830893,-0.119455874,-0.14739233,-0.08843416,-0.49761134,-0.022869922,0.009537265,0.109565414
1979,1979,2023/5/7,8430,0.673913043,0.61297659,周末,小雨,MD0D_300873,65,22,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.022869922,0.009537265,0.109565414
2003,2003,2023/6/23,8480,0.865217391,1,端午,晴,MD0D_300873,65,22,0.27282408,0.16187012,0.44870573,0.03897214,-0.10796219,-0.612784,-0.022869922,0.009537265,0.109565414
1950,1950,2023/4/6,8565,0.108695652,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
2010,2010,2023/6/30,8576,0.682608696,1,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
2008,2008,2023/6/28,8679,0.547826087,1,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
1999,1999,2023/6/19,8727,0.773913043,1,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1997,1997,2023/6/17,8732,0.560869565,1,周末,中雨,MD0D_300873,65,22,0.11682984,0.27830893,-0.119455874,-0.14739233,-0.08843416,-0.49761134,-0.022869922,0.009537265,0.109565414
1952,1952,2023/4/8,8773,0.134782609,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1978,1978,2023/5/5,9020,0.434782609,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
2000,2000,2023/6/20,9052,0.969565217,1,工作日,中雨,MD0D_300873,65,22,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.022869922,0.009537265,0.109565414
1949,1949,2023/4/5,9186,0.182608696,0.629336718,清明,晴,MD0D_300873,65,22,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.022869922,0.009537265,0.109565414
1959,1959,2023/4/15,9282,0.330434783,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
2004,2004,2023/6/24,9407,0.691304348,1,端午,阴,MD0D_300873,65,22,0.27282408,-0.3706413,0.44870573,0.35200953,-0.10796219,-0.17355454,-0.022869922,0.009537265,0.109565414
1965,1965,2023/4/21,9437,0.252173913,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1991,1991,2023/5/22,9648,0.582608696,0.61297659,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
1953,1953,2023/4/9,9809,0.082608696,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1996,1996,2023/5/27,9927,0.539130435,0.61297659,周末,阴,MD0D_300873,65,22,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.022869922,0.009537265,0.109565414
1946,1946,2023/4/2,10011,0.2,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1960,1960,2023/4/16,10256,0,0.629336718,周末,晴,MD0D_300873,65,22,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.022869922,0.009537265,0.109565414
1954,1954,2023/4/10,10514,0.395652174,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1989,1989,2023/5/20,10767,0.682608696,0.61297659,周末,小雨,MD0D_300873,65,22,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.022869922,0.009537265,0.109565414
1976,1976,2023/5/3,10879,0.17826087,0.61297659,劳动节,小雨,MD0D_300873,65,22,-0.3833651,-0.45605165,-0.057714194,-0.383691,-0.18704179,0.084119916,-0.022869922,0.009537265,0.109565414
2002,2002,2023/6/22,10893,0.686956522,1,端午,中雨,MD0D_300873,65,22,0.27282408,0.27830893,0.44870573,-0.14739233,-0.10796219,-0.49761134,-0.022869922,0.009537265,0.109565414
1947,1947,2023/4/3,11208,0.291304348,0.629336718,工作日,晴,MD0D_300873,65,22,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.022869922,0.009537265,0.109565414
1977,1977,2023/5/4,11349,0.643478261,0.61297659,工作日,阴,MD0D_300873,65,22,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.022869922,0.009537265,0.109565414
2005,2005,2023/6/25,11651,0.543478261,1,工作日,小雨,MD0D_300873,65,22,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.022869922,0.009537265,0.109565414
